Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
100;37540;41,95;-2,75;64;-11772;9980;-280;-2460;103;0,0;0,0;0,17
100;37560;41,75;-2,87;2064;-13300;9660;-251;2234;-103;0,0;0,0;0,17
100;37580;41,69;-3,2;848;-11804;9904;-331;-2376;214;0,0;0,0;0,17
100;37600;41,47;-3,08;1088;-13432;9692;-279;2221;-236;0,0;0,0;0,17
100;37620;41,43;-2,14;-4664;-12240;9288;-356;-2140;119;0,0;0,0;0,17
100;37640;41,41;-2,65;3936;-12748;10436;-389;2043;49;0,0;0,0;0,17
100;37660;41,32;-2,07;-3124;-12292;9564;-432;-2161;115;0,0;0,0;0,17
100;37680;41,2;-2,3;2480;-12908;10024;-449;2184;25;0,0;0,0;0,17
100;37700;41,43;-0,66;-8808;-12136;9792;-343;-846;95;0,0;0,0;0,17
100;37720;41,58;-2,02;8396;-12728;9936;-455;1453;219;0,0;0,0;0,17
100;37740;41,75;-0,54;-7868;-12136;9668;-387;-1299;41;0,0;0,0;0,17
100;37760;41,83;-1,69;7076;-12816;10204;-460;1650;91;0,0;0,0;0,17
100;37780;41,93;0,01;-7956;-12764;9700;-375;655;194;0,0;0,0;0,17
100;37800;42,05;-1,45;7972;-12740;10084;-553;163;151;0,0;0,0;0,17
100;37820;42,14;0,16;-7776;-12680;9684;-375;157;-33;0,0;0,0;0,17
100;37840;42,27;-1,29;7856;-12324;9788;-511;439;269;0,0;0,0;0,17
100;37860;42,01;-0,47;-2400;-13224;9104;-382;1595;33;0,0;0,0;0,17
100;37880;42,04;-1,56;4768;-11916;10168;-525;-1295;50;0,0;0,0;0,17
100;37900;41,88;-0,59;-3436;-12984;9476;-357;1182;46;0,0;0,0;0,17
100;37920;41,93;-1,3;2408;-11384;10400;-404;-2187;133;0,0;0,0;0,17
100;37940;41,69;-0,76;-1160;-13476;9552;-340;1988;-94;0,0;0,0;0,17
100;37960;41,72;-1,51;2668;-11512;10332;-460;-2201;70;0,0;0,0;0,17
100;37980;41,46;-0,91;-1348;-13524;9352;-328;2019;-160;0,0;0,0;0,17
100;38000;41,38;-0,88;-1028;-12004;9816;-386;-2434;330;0,0;0,0;0,17
100;38020;41,25;-0,99;1884;-13180;10148;-301;2395;14;0,0;0,0;0,17
100;38040;41,22;-1,18;-172;-11724;10024;-351;-2551;67;0,0;0,0;0,17
100;38060;41,07;-1,2;1444;-13392;10192;-298;2289;121;0,0;0,0;0,17
100;38080;41,15;-0,13;-5888;-12204;9764;-323;-1898;118;0,0;0,0;0,17
100;38100;41,25;-1,14;6556;-12956;10588;-305;1865;0;0,0;0,0;0,17
100;38120;41,29;-0,21;-5188;-12120;9552;-255;-2169;200;0,0;0,0;0,17
100;38140;41,33;-1,05;5400;-12864;10428;-266;1963;49;0,0;0,0;0,17
100;38160;41,45;0,33;-7028;-12472;9820;-254;-600;79;0,0;0,0;0,17
100;38180;41,59;-1,1;8208;-12952;10028;-353;817;-14;0,0;0,0;0,17
100;38200;41,74;0,17;-6804;-12240;10248;-225;-928;-16;0,0;0,0;0,17
100;38220;41,86;-1,15;7768;-12960;10184;-310;1159;125;0,0;0,0;0,17
100;38240;41,76;0,08;-5044;-12976;9160;-238;519;-47;0,0;0,0;0,17
100;38260;41,88;-1,26;6680;-12204;10116;-385;-529;-112;0,0;0,0;0,17
100;38280;41,87;0,13;-6300;-12936;9492;-224;234;71;0,0;0,0;0,17
100;38300;42,04;-0,89;4304;-11188;10756;-360;-1672;261;0,0;0,0;0,17
100;38320;41,84;0,02;-3048;-13380;9444;-253;1599;-320;0,0;0,0;0,17
100;38340;42,03;-1,21;5620;-11348;10652;-384;-1624;-11;0,0;0,0;0,17
100;38360;41,82;-0,21;-3444;-13392;9240;-269;1428;-162;0,0;0,0;0,17
100;38380;41,81;-0,8;1668;-11596;10144;-328;-2451;177;0,0;0,0;0,17
100;38400;41,6;-0,45;-344;-13448;9716;-226;2164;-80;0,0;0,0;0,17
100;38420;41,64;-1,22;2568;-11320;10096;-319;-2291;161;0,0;0,0;0,17
100;38440;41,4;-0,65;-1248;-13560;9480;-227;2138;-16;0,0;0,0;0,17
100;38460;41,31;-0,14;-3196;-12228;9424;-352;-2453;264;0,0;0,0;0,17
100;38480;41,23;-0,57;3280;-13036;10184;-317;2218;-215;0,0;0,0;0,17
100;38500;41,13;-0,44;-1516;-12096;9556;-314;-2436;206;0,0;0,0;0,17
100;38520;41,02;-0,78;2828;-13308;10096;-278;2229;44;0,0;0,0;0,17
100;38540;41,11;0,39;-6532;-12392;9764;-332;-1674;169;0,0;0,0;0,17
100;38560;41,18;-0,68;6340;-12740;10160;-371;1549;-87;0,0;0,0;0,17
100;38580;41,2;0,42;-5848;-12348;9392;-339;-1741;329;0,0;0,0;0,17
100;38600;41,27;-0,94;6932;-12516;9520;-457;219;290;0,0;0,0;0,17
100;38620;41,36;0,41;-6744;-12504;9860;-308;-268;-22;0,0;0,0;0,17
100;38640;41,46;-0,9;7196;-12532;9856;-450;720;-53;0,0;0,0;0,17
100;38660;41,57;0,53;-7284;-12352;9712;-352;-496;199;0,0;0,0;0,17
100;38680;41,7;-0,72;6016;-11920;10364;-461;-730;329;0,0;0,0;0,17
100;38700;41,66;0,48;-5088;-12704;9632;-357;696;-75;0,0;0,0;0,17
100;38720;41,73;-0,71;5776;-12204;10184;-488;-443;-25;0,0;0,0;0,17
100;38740;41,69;0,46;-5176;-12852;9852;-369;483;82;0,0;0,0;0,17
100;38760;41,78;-0,62;4412;-11508;10320;-500;-1706;463;0,0;0,0;0,17
100;38780;41,56;0,3;-3016;-13444;9364;-367;1800;-64;0,0;0,0;0,17
100;38800;41,66;-0,84;4804;-11564;10260;-478;-1579;-3;0,0;0,0;0,17
100;38820;41,49;0,09;-3192;-13092;9472;-372;1517;-21;0,0;0,0;0,17
100;38840;41,5;-0,54;1828;-11572;10292;-442;-2292;379;0,0;0,0;0,17
100;38860;41,25;-0,22;-208;-13536;9480;-337;2207;42;0,0;0,0;0,17
100;38880;41,28;-0,93;2284;-11656;10316;-405;-2233;88;0,0;0,0;0,17
100;38900;41,17;-1,21;2656;-13256;10212;-337;2299;-81;0,0;0,0;0,17
100;38920;41,1;-0,91;-2200;-12112;9740;-369;-2346;243;0,0;0,0;0,17
100;38940;40,95;-0,94;1476;-13192;9960;-294;2384;24;0,0;0,0;0,17
100;38960;40,89;-0,97;-876;-12008;9840;-313;-2408;121;0,0;0,0;0,17
100;38980;41,02;-2,04;6948;-12776;10436;-318;1847;-156;0,0;0,0;0,17
100;39000;41,1;-1,05;-5320;-12020;9836;-287;-1853;107;0,0;0,0;0,17
100;39020;41,13;-1,92;5580;-13032;10220;-265;1861;16;0,0;0,0;0,17
100;39040;41,15;-1,12;-4556;-12224;9816;-258;-2204;106;0,0;0,0;0,17
100;39060;41,27;-2,5;7892;-12932;9848;-352;704;-175;0,0;0,0;0,17
100;39080;41,45;-1,12;-7444;-12260;10108;-230;-1045;10;0,0;0,0;0,17
100;39100;41,51;-2,38;7272;-13120;9848;-333;944;59;0,0;0,0;0,17
100;39120;41,43;-1,2;-4752;-12976;9404;-204;470;10;0,0;0,0;0,17
100;39140;41,57;-2,52;6712;-12300;10244;-291;-687;-105;0,0;0,0;0,17
100;39160;41,55;-1,22;-5652;-12880;9516;-196;155;-30;0,0;0,0;0,17
100;39180;41,61;-2,53;6720;-12728;9828;-344;-254;79;0,0;0,0;0,17
100;39200;41,4;-1,48;-3396;-13544;9188;-202;1550;57;0,0;0,0;0,17
100;39220;41,57;-2,6;5084;-11424;10532;-323;-1553;46;0,0;0,0;0,17
100;39240;41,39;-1,54;-3584;-13336;9240;-220;1380;-53;0,0;0,0;0,17
100;39260;41,57;-2,76;6048;-11692;10580;-418;-1254;152;0,0;0,0;0,17
100;39280;41,35;-2,27;-772;-13484;9660;-233;2176;-36;0,0;0,0;0,17
100;39300;41,43;-3,17;3440;-11360;10196;-331;-2344;99;0,0;0,0;0,17
100;39320;41,16;-2,43;-1704;-13728;9200;-256;2258;68;0,0;0,0;0,17
100;39340;41,12;-1,77;-3712;-12092;9660;-405;-2301;242;0,0;0,0;0,17
100;39360;41,1;-2,3;4192;-13192;10484;-363;2476;-107;0,0;0,0;0,17
100;39380;41,06;-1,88;-2644;-11908;9792;-388;-2475;212;0,0;0,0;0,17
100;39400;40,94;-2,14;2676;-13256;10100;-362;2396;-94;0,0;0,0;0,17
100;39420;41,03;-0,87;-6672;-12424;9684;-384;-1460;252;0,0;0,0;0,17
100;39440;41,16;-1,98;7188;-12852;10472;-403;1757;-139;0,0;0,0;0,17
100;39460;41,23;-0,8;-6312;-12240;9612;-380;-1784;224;0,0;0,0;0,17
100;39480;41,33;-1,83;6844;-12936;10516;-424;1984;115;0,0;0,0;0,17
100;39500;41,39;-0,4;-7068;-12780;9680;-379;-347;-84;0,0;0,0;0,17
100;39520;41,42;-1,68;7004;-12932;9568;-505;845;-12;0,0;0,0;0,17
100;39540;41,57;-0,28;-7380;-12248;10012;-357;-635;65;0,0;0,0;0,17
100;39560;41,68;-1,62;7944;-12924;10040;-494;1111;-32;0,0;0,0;0,17
100;39580;41,59;-0,43;-4824;-13108;9512;-335;894;92;0,0;0,0;0,17
100;39600;41,67;-1,67;6080;-12220;10152;-489;-689;113;0,0;0,0;0,17
100;39620;41,61;-0,37;-5516;-13012;9396;-323;636;139;0,0;0,0;0,17
100;39640;41,69;-1,19;3128;-11420;10564;-487;-1947;380;0,0;0,0;0,17
100;39660;41,43;-0,44;-2192;-13592;9276;-332;1804;-193;0,0;0,0;0,17
100;39680;41,56;-1,25;3240;-11260;10688;-413;-1810;302;0,0;0,0;0,17
100;39700;41,3;-0,5;-2248;-13596;9140;-313;1629;-80;0,0;0,0;0,17
100;39720;41,25;-1,0;1308;-11804;9896;-406;-2354;149;0,0;0,0;0,17
100;39740;41,08;-0,68;-160;-13260;9936;-292;2264;-81;0,0;0,0;0,17
100;39760;41,08;-1,38;2228;-11684;10008;-344;-2255;325;0,0;0,0;0,17
100;39780;40,91;-1,03;-364;-13412;9956;-292;2136;-48;0,0;0,0;0,17
100;39800;40,83;-0,6;-2872;-12320;9556;-374;-2416;113;0,0;0,0;0,17
100;39820;40,79;-1,02;3276;-12908;10288;-298;2230;-236;0,0;0,0;0,17
100;39840;40,73;-0,84;-1724;-12076;9760;-348;-2508;171;0,0;0,0;0,17
100;39860;40,68;-1,07;2464;-12832;10320;-244;2388;-82;0,0;0,0;0,17
100;39880;40,92;0,31;-8128;-12012;9908;-269;-1747;-96;0,0;0,0;0,17
100;39900;41,05;-1,01;7972;-13100;10012;-338;1476;41;0,0;0,0;0,17
100;39920;41,21;0,26;-7468;-12208;9908;-320;-1879;49;0,0;0,0;0,17
100;39940;41,3;-0,88;7000;-12944;10088;-312;1753;-91;0,0;0,0;0,17
100;39960;41,42;0,5;-6816;-12388;9764;-208;-128;20;0,0;0,0;0,17
100;39980;41,51;-0,81;6840;-12520;9896;-355;238;24;0,0;0,0;0,17
