Consigne Angle (°);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
60;36380;60,75;-3,95;-7240;-8220;12844;-314;-1956;170;-0,74;56644,35;-0,02
60;36400;60,62;-2,65;-8652;-9004;12612;-206;1468;-46;-0,64;56642,89;0,18
60;36420;60,54;-2,62;6368;-9144;12108;-354;422;13;-0,63;56642,26;0,01
60;36440;60,74;-3,4;1704;-6716;13944;-508;-2912;277;-0,66;56641,59;-0,03
60;36460;60,57;-2,37;-6340;-8344;13964;-271;-927;198;-0,54;56641,06;0,12
60;36480;60,45;-1,67;-4052;-9796;12124;-166;2599;-72;-0,62;56639,79;0,02
60;36500;60,48;-1,92;9172;-9144;13056;-378;-483;84;-0,49;56639,3;0,13
60;36520;60,63;-1,36;-5716;-6884;13220;-440;-3011;195;-0,55;56638,75;-0,06
60;36540;60,52;-1,15;-6188;-8220;13876;-303;22;42;-0,49;56638,26;0,05
60;36560;60,37;-1,38;3668;-10616;12780;-211;3113;-108;-0,57;56637,12;-0,01
60;36580;60,53;-1,63;10600;-8004;14480;-456;-1511;139;-0,41;56636,71;0,16
60;36600;60,57;-1,64;-8500;-7792;12420;-348;-2170;259;-0,52;56636,19;-0,11
60;36620;60,68;0,02;-9828;-8348;12892;-295;751;-74;-0,63;56635,55;-0,11
60;36640;60,79;-0,89;9900;-9840;14260;-292;2823;-120;-0,79;56634,77;-0,15
60;36660;60,73;-0,56;4816;-6760;14444;-511;-2719;229;-0,61;56633,61;-0,06
60;36680;60,71;-0,57;-5728;-8712;13680;-299;-1339;249;-0,74;56632,88;-0,13
60;36700;60,67;0,84;-7584;-9500;12184;-233;2050;-155;-0,76;56632,12;-0,02
60;36720;60,66;-0,46;9196;-9516;13840;-371;1912;-112;-0,67;56631,45;0,09
60;36740;60,76;0,08;-2016;-6784;13652;-422;-3073;211;-0,69;56630,76;-0,02
60;36760;60,81;0,75;-6176;-8428;14072;-269;-639;64;-0,8;56629,12;0,03
60;36780;60,67;0,94;-1324;-9876;12592;-215;2792;-59;-0,86;56628,26;-0,05
60;36800;60,64;-0,34;8700;-9108;13392;-393;1259;-124;-0,64;56627,62;0,21
60;36820;60,72;0,6;-4820;-6852;13784;-410;-2857;227;-0,62;56626,99;0,02
60;36840;60,64;1,41;-7080;-8812;13044;-237;195;17;-0,66;56625,54;0,13
60;36860;60,52;1,9;2436;-10056;13016;-168;3015;-123;-0,68;56624,85;-0,02
60;36880;60,53;0,5;8608;-8808;13124;-378;314;-93;-0,53;56624,33;0,16
60;36900;60,61;1,65;-8140;-7128;13180;-332;-2590;278;-0,5;56623,83;0,03
60;36920;60,62;2,34;-6244;-9016;13528;-206;1035;-111;-0,65;56622,46;0,05
60;36940;60,53;2,45;6884;-10116;13104;-195;2772;-122;-0,63;56621,83;0,02
60;36960;60,59;0,99;8280;-8748;13320;-359;-497;138;-0,58;56621,25;0,05
60;36980;60,53;1,13;-8312;-7936;12944;-223;-1665;230;-0,47;56620,78;0,11
60;37000;60,51;1,86;-8064;-9068;12800;-183;1996;-76;-0,54;56619,7;0,01
60;37020;60,57;1,91;8784;-9140;13876;-328;1934;-116;-0,56;56619,13;-0,03
60;37040;60,79;1,35;-544;-6312;13896;-440;-3126;198;-0,68;56618,45;-0,12
60;37060;60,79;0,96;-4836;-8784;14124;-204;-543;186;-0,8;56617,65;-0,12
60;37080;60,54;1,35;-4264;-9956;12012;-97;2553;-23;-0,73;56616,15;0,04
60;37100;60,56;1,66;6400;-8440;13700;-359;1089;-103;-0,56;56615,6;0,17
60;37120;60,84;2,18;-6620;-6368;13572;-376;-3115;161;-0,69;56614,9;-0,13
60;37140;60,57;2,32;-5284;-8964;13600;-237;112;98;-0,61;56614,29;0,08
60;37160;60,36;1,77;3036;-10576;12484;-162;3115;-127;-0,58;56613,13;0,01
60;37180;60,27;1,67;7800;-8484;13268;-436;217;-64;-0,26;56612,87;0,33
60;37200;60,49;2,84;-9000;-7452;12948;-350;-2308;131;-0,39;56612,48;-0,14
60;37220;60,48;2,71;-5452;-8860;13788;-259;1441;-13;-0,51;56611,97;-0,12
60;37240;60,36;1,56;9288;-10168;13312;-334;2693;-129;-0,41;56611,14;0,01
60;37260;60,15;0,76;6836;-8248;12888;-451;-1365;139;-0,14;56611,0;0,27
60;37280;60,21;2,24;-8544;-8620;12648;-356;-484;10;-0,21;56610,79;-0,06
60;37300;60,09;2,31;-44;-9664;12960;-330;2783;-220;-0,25;56610,54;-0,04
60;37320;59,99;1,15;10280;-9088;13812;-467;777;11;0,06;56610,7;-0,04
60;37340;59,99;0,42;492;-7388;13544;-558;-2584;242;0,03;56610,73;-0,03
60;37360;59,92;1,71;-5936;-9240;13588;-296;1541;91;0,03;56610,76;0,0
60;37380;59,93;1,83;6604;-9940;12920;-379;2580;-49;-0,04;56610,72;-0,07
60;37400;60,01;0,88;7176;-8084;13024;-473;-1475;141;0,03;56610,85;-0,08
60;37420;60,14;0,53;-6164;-7260;13544;-447;-2379;318;-0,05;56610,8;-0,08
60;37440;59,96;1,2;2080;-9928;12760;-283;2924;-220;-0,13;56610,67;-0,08
60;37460;60,07;0,78;10468;-9000;13864;-455;652;15;-0,02;56610,65;0,11
60;37480;60,22;0,86;-1552;-7424;13652;-430;-2852;282;-0,19;56610,32;-0,05
60;37500;60,35;0,79;-10040;-8372;13044;-346;-428;22;-0,29;56610,03;-0,1
60;37520;60,13;0,38;7032;-9600;12840;-283;2154;68;-0,21;56609,82;0,08
60;37540;60,19;0,54;5172;-7632;13156;-503;-1952;209;-0,17;56609,65;0,04
60;37560;60,16;1,13;-7452;-7460;13356;-340;-2110;181;-0,08;56609,38;0,12
60;37580;60,14;1,79;-4216;-9344;13288;-251;2026;-158;-0,23;56609,15;-0,15
60;37600;60,1;0,52;9456;-8604;13752;-346;-302;126;-0,04;56609,1;0,19
60;37620;60,08;0,93;-2976;-7160;13852;-411;-2863;115;-0,01;56609,09;0,03
60;37640;60,05;1,71;-10064;-8816;12916;-239;387;-38;-0,01;56608,94;0,12
60;37660;59,95;2,02;4572;-10032;12920;-250;2701;-98;-0,09;56608,85;-0,08
60;37680;60,0;1,09;1600;-7300;13496;-409;-2701;320;0,03;56608,89;0,12
60;37700;60,08;0,99;-8312;-7984;13432;-273;-1323;131;-0,01;56608,88;-0,04
60;37720;59,98;0,88;624;-9980;13208;-190;2639;-114;-0,14;56608,61;-0,02
60;37740;59,83;0,74;7712;-9476;13292;-252;893;73;0,14;56608,75;0,28
60;37760;59,93;1,51;-6064;-7692;12936;-315;-2386;295;0,11;56608,87;-0,03
60;37780;60,0;1,56;-7768;-9072;13296;-144;1623;102;0,0;56608,87;-0,11
60;37800;59,9;0,58;6616;-9320;13308;-268;1903;61;0,05;56609,02;-0,05
60;37820;59,91;-0,6;8012;-7812;13704;-445;-2060;230;0,17;56609,19;0,12
60;37840;59,98;0,71;-8608;-8412;13312;-229;86;184;0,07;56609,27;-0,1
60;37860;59,91;0,78;5028;-10188;12372;-270;2928;-4;-0,07;56609,19;-0,15
60;37880;59,96;-0,36;8668;-8640;13288;-349;-738;28;0,08;56609,45;-0,1
60;37900;60,07;-0,85;-4296;-7036;13772;-420;-2993;165;0,02;56609,47;-0,06
60;37920;59,93;0,21;-2268;-9604;12548;-256;2469;28;-0,09;56609,38;-0,11
60;37940;60,04;-0,14;8900;-8948;13420;-354;940;45;-0,02;56609,36;0,07
60;37960;60,13;-0,43;1724;-7364;13456;-533;-2844;4;-0,1;56609,16;-0,0
60;37980;60,15;-0,25;-9236;-8552;12752;-305;-643;-5;-0,12;56609,04;-0,01
60;38000;59,98;-1,37;8284;-9848;13068;-343;2301;-67;-0,04;56609,01;0,08
60;38020;59,91;-1,46;5380;-8108;13352;-585;-1987;64;0,09;56609,09;0,12
60;38040;59,98;-0,56;-9996;-7604;12812;-391;-1819;34;0,13;56609,28;0,08
60;38060;59,98;0,36;-4232;-9356;13160;-289;2147;-122;-0,07;56609,22;-0,2
60;38080;59,95;-0,96;6472;-8532;12912;-497;-892;66;0,03;56609,25;0,1
60;38100;59,94;-0,26;-6076;-6772;13828;-414;-2702;71;0,19;56609,43;0,16
60;38120;59,96;0,34;-5452;-9092;13988;-286;1148;-36;0,01;56609,4;0,06
60;38140;59,84;0,4;7176;-10248;12640;-288;2700;-81;0,05;56609,44;0,04
60;38160;59,9;-0,3;248;-7484;13852;-411;-2841;175;0,13;56609,57;0,08
60;38180;59,98;-0,25;-9172;-8536;12916;-287;-453;-28;0,06;56609,63;-0,07
60;38200;59,87;-0,54;816;-9896;12744;-179;2876;-77;-0,04;56609,61;-0,06
60;38220;59,76;-0,7;5264;-7940;13692;-475;-2169;67;0,27;56609,88;0,31
60;38240;59,92;0,47;-8856;-7908;13028;-285;-1879;68;0,16;56610,05;-0,11
60;38260;59,85;0,58;-3532;-9680;13392;-146;2108;-16;0,05;56610,09;-0,11
60;38280;59,73;-0,62;7724;-9400;13088;-256;1480;39;0,24;56610,63;-0,06
60;38300;59,79;-0,56;-6648;-7388;13316;-272;-2735;194;0,29;56610,92;0,05
60;38320;59,77;0,84;-9668;-8312;13328;-195;366;-85;0,32;56611,24;0,02
60;38340;59,76;0,87;6912;-9896;13460;-188;2592;-162;0,18;56611,42;-0,14
60;38360;59,83;-0,35;11244;-9316;12980;-318;-654;66;0,21;56611,89;-0,05
60;38380;59,88;-0,63;-6216;-7996;13420;-228;-1479;68;0,16;56612,05;-0,05
60;38400;59,63;-0,79;-1488;-10304;12604;-28;2591;-112;0,18;56612,23;0,02
60;38420;59,62;-0,77;5940;-9152;12740;-258;1413;42;0,32;56612,55;0,14
60;38440;59,69;-1,45;4680;-7084;13768;-421;-2822;-51;0,4;56613,39;-0,03
60;38460;59,89;-1,42;-11020;-8188;13232;-153;84;114;0,23;56613,61;-0,18
60;38480;59,73;-2,22;5840;-9920;13012;-221;2710;-109;0,17;56613,78;-0,06
60;38500;59,93;-2,28;13028;-9452;13396;-295;459;27;0,15;56613,93;-0,02
60;38520;60,25;-1,85;-4008;-6796;13808;-315;-2919;201;-0,14;56613,76;-0,13
60;38540;60,24;-2,16;-6400;-9516;12700;-149;1924;-75;-0,33;56613,44;-0,18
60;38560;60,01;-2,51;6384;-8944;13080;-256;2016;-27;-0,05;56613,39;0,28
60;38580;60,12;-2,93;10128;-8496;13992;-375;-1361;156;-0,04;56613,36;0,01
60;38600;60,21;-2,86;-8112;-7248;12996;-295;-2487;311;-0,1;56613,25;-0,07
60;38620;60,05;-2,73;1160;-10168;12796;-163;2867;23;-0,24;56612,75;0,02
60;38640;60,0;-2,75;8736;-8812;13244;-308;773;-61;0,03;56612,78;0,27
60;38660;60,2;-2,57;2396;-6872;14436;-469;-2787;156;-0,11;56612,67;-0,13
60;38680;60,17;-2,52;-8268;-8728;12776;-252;-990;212;-0,16;56612,51;-0,05
60;38700;60,12;-2,97;9024;-10704;13024;-225;2990;-53;-0,22;56611,99;0,09
60;38720;60,08;-2,88;6412;-8628;12940;-422;-939;85;-0,11;56611,88;0,11
60;38740;60,33;-2,27;-7260;-6716;13828;-409;-3008;213;-0,18;56611,7;-0,07
60;38760;60,14;-2,18;-5320;-8704;13968;-320;754;-59;-0,15;56611,55;0,03
60;38780;60,23;-2,68;8604;-8516;13840;-417;995;-107;-0,18;56611,23;-0,04
60;38800;60,11;-2,91;5732;-7528;14432;-473;-2446;212;-0,02;56611,2;0,16
60;38820;60,23;-1,32;-9180;-8424;12740;-312;-1119;104;-0,19;56611,01;-0,17
60;38840;60,18;-1,37;-4908;-9188;12632;-252;2469;-175;-0,28;56610,73;-0,08
60;38860;60,08;-1,22;5036;-8716;12428;-441;-1170;12;-0,16;56610,57;0,12
60;38880;60,25;-0,58;-8796;-6432;13632;-423;-2863;50;-0,07;56610,43;0,01
60;38900;60,33;-0,3;-4012;-8832;14280;-315;1313;-60;-0,36;56610,07;-0,29
60;38920;60,09;-1,38;10216;-10512;12824;-286;2782;-82;-0,15;56609,92;0,21
60;38940;60,31;-1,12;2112;-7248;14332;-419;-2894;194;-0,24;56609,68;-0,09
60;38960;60,29;-1,1;-6040;-9276;12964;-260;160;96;-0,36;56609,32;-0,12
60;38980;60,02;-1,28;-156;-9988;11924;-193;2969;1;-0,25;56608,84;-0,01
60;39000;60,02;-1,46;8404;-7884;13620;-463;-622;27;0,06;56608,9;0,3
60;39020;60,35;0,17;-13056;-7428;12460;-367;-1860;317;-0,18;56608,72;-0,24
60;39040;60,31;-0,11;-2144;-8836;13484;-247;2128;0;-0,38;56608,34;-0,2
60;39060;60,27;-1,27;12812;-9648;13840;-371;1326;-69;-0,21;56607,91;0,01
60;39080;60,35;-1,47;-5788;-6904;13908;-428;-2686;227;-0,24;56607,67;-0,03
60;39100;60,41;-0,15;-3888;-9352;13428;-214;1537;-49;-0,49;56607,17;-0,26
60;39120;60,31;-1,15;7284;-10088;12932;-295;2429;53;-0,41;56606,76;0,09
60;39140;60,16;-1,8;4604;-7968;12936;-491;-2053;118;-0,16;56606,47;-0,03
60;39160;60,03;-1,22;-8884;-8748;13184;-230;467;-11;-0,0;56606,46;0,16
60;39180;59,83;-0,94;5184;-10364;12640;-310;2932;-83;0,01;56606,48;0,02
60;39200;59,94;-1,44;8108;-8504;13524;-480;-938;-71;0,09;56606,56;0,07
60;39220;60,12;-1,01;-5332;-7132;13924;-346;-2646;206;-0,02;56606,57;-0,05
60;39240;59,94;-1,74;536;-10080;12672;-227;2776;-304;-0,13;56606,44;-0,1
60;39260;59,86;-2,02;9132;-8852;12848;-412;408;41;0,15;56606,6;0,28
60;39280;60,0;-1,49;-1388;-7236;13728;-370;-2868;242;0,05;56606,64;-0,11
60;39300;60,02;-1,41;-8028;-8396;13708;-248;90;39;0,03;56606,67;-0,02
60;39320;60,05;-2,28;8980;-9144;13584;-342;1435;85;-0,03;56606,61;-0,01
60;39340;60,05;-3,12;3016;-7560;13836;-384;-2585;140;-0,02;56606,6;0,02
60;39360;60,09;-1,62;-8544;-8388;12676;-256;-884;320;-0,06;56606,53;-0,05
60;39380;59,97;-2,03;-644;-9672;12944;-210;2835;-176;-0,12;56606,41;-0,06
60;39400;60,02;-2,79;7120;-7916;13468;-383;-1679;241;0,03;56606,53;-0,05
60;39420;60,13;-2,73;-8120;-7596;13212;-316;-1970;144;-0,05;56606,48;-0,08
60;39440;60,06;-1,51;-3912;-9380;13112;-226;2106;-111;-0,16;56606,32;-0,11
60;39460;60,11;-2,98;9992;-9552;13388;-374;1562;18;-0,11;56606,21;0,05
60;39480;60,08;-2,42;-4784;-7248;13652;-359;-2630;88;-0,0;56606,21;0,11
60;39500;60,04;-1,69;-5932;-9080;13100;-247;1339;-15;-0,09;56605,94;0,08
60;39520;59,94;-1,48;7092;-10148;12748;-347;2540;-27;-0,05;56605,89;0,04
60;39540;60,0;-2,25;5428;-7520;13256;-485;-2037;93;0,04;56605,93;0,09
60;39560;59,99;-2,09;-8064;-8580;13272;-300;325;7;0,03;56605,96;-0,01
60;39580;59,85;-2,56;5224;-10080;12800;-374;2955;-94;0,01;56606,0;-0,02
60;39600;59,75;-3,14;8240;-8320;13412;-496;-879;131;0,3;56606,29;0,28
60;39620;59,85;-2,09;-4900;-7636;12920;-414;-2643;70;0,18;56606,47;-0,12
60;39640;59,74;-2,64;1212;-10188;13116;-262;2871;-110;0,09;56606,56;-0,08
60;39660;59,67;-3,62;10052;-9304;13356;-464;412;-24;0,36;56607,31;-0,03
60;39680;59,69;-4,07;-2044;-7208;13608;-428;-2866;196;0,36;56607,67;0,0
60;39700;59,67;-2,58;-9016;-8456;13136;-237;101;95;0,38;56608,06;0,02
60;39720;59,68;-2,84;8636;-9324;12928;-350;1512;55;0,3;56608,36;-0,09
60;39740;59,84;-2,97;1308;-7116;13772;-432;-2762;281;0,22;56608,91;-0,1
60;39760;60,0;-2,82;-8880;-7880;13536;-304;-1009;219;0,09;56609,0;-0,13
60;39780;59,73;-2,56;2244;-10072;13516;-261;2848;-52;0,14;56609,14;0,04
60;39800;59,84;-2,82;7100;-7632;13688;-423;-1923;191;0,24;56609,38;0,1
60;39820;59,85;-1,9;-7276;-7788;13416;-297;-2073;234;0,22;56609,69;0,13
60;39840;59,77;-1,03;-4684;-9608;12680;-215;1960;8;0,12;56609,81;-0,1
60;39860;59,75;-2,31;6928;-9328;13292;-238;1773;59;0,22;56610,03;0,1
60;39880;59,65;-1,66;-4256;-7392;13296;-389;-2882;285;0,4;56610,43;0,19
60;39900;59,69;-0,7;-9140;-8408;13176;-200;432;8;0,37;56611,11;0,06
60;39920;59,67;-0,44;5616;-9944;13372;-235;2685;-42;0,24;56611,35;-0,13
60;39940;59,85;-1,37;1804;-6844;14028;-374;-2863;166;0,24;56611,59;0,01
60;39960;59,83;-1,3;-7124;-7964;13620;-275;-1322;102;0,23;56611,82;-0,01
60;39980;59,74;-0,99;-2384;-9984;12944;-88;2366;-235;0,1;56612,03;-0,0
60;40000;59,69;-0,76;7312;-9096;13208;-278;1382;-43;0,29;56612,32;0,19
60;40020;59,85;-0,08;-6212;-7140;13140;-317;-2941;211;0,24;56612,55;-0,05
60;40040;59,84;0,25;-8536;-8304;13684;-178;391;84;0,23;56612,79;-0,0
